product_id,product_title,product_description,review_text,image_paths,label
prod_18,POND'S Acne Clear Pore Conditioning Toner with Salicylic Acid and Tea Tree Oil for Anti Pimple 100ml,"Pond’s Acne Clear Pore Conditioning Toner cares for pores to give you clearer skin that is smooth and refined up close. It has Salicylic Acid and Tea Tree Oil that deeply cleans and unclogs pores, helping to reduce pimples for clearer skin. It also has Pore Tightening Essence that conditions pores for smooth and refined skin.",Effectiveness: dries my skin | Fragrance: smells good | Texture: watery | This product contains ALCOHOL which I don’t like because it dries my skin and a super bit stingy after application,26c0bbb1c97cdf9a7603b8a8f7c967b9.jpg,0
prod_17,Baggy Jeans Korean Style Jeans pants for Men straight cut Men's denim pants for men wide leg pants comfortable pants,"🌴S(27/28) Waist 26.7"" Length 38.1"" Hips 40.1"" 150-160cm. 40-45kg.
🌴M(29/30) Waist 28.7"" Length 38.5"" Hips 41.7"" 160-165cm. 45-55kg.
🌴L(31) Waist 30.7"" Length 38.9"" Hips 43.3"" 165-170cm. 55-60kg.
🌴XL(32/33) Waist 32.6"" Length 39.3"" Hips 44.4"" 165-173cm. 60-65kg.
🌴XXL(34/36) Waist 34.6"" Length 39.7"" Hips 46"" 170-175cm. 65-70kg.
🌴XXXL(38) Waist 36.6"" Length 40.1"" Hips 47.6"" 170-175cm. 70-80kg.",Material Quality: denim jeans | Colour: retro blue | Appearance: baggy beautiful | The shipping was so fast and that amaze me item is in good condition and we'll packed it was very nice as it was seen on the picture thanks seller and shopee I will order more,ph-11134103-7rase-m8fugovrhsp99f.jpg,2
prod_14,2022 Chinese Collar Polo for Men Long/Short Sleeves Full Buttons Cotton Korean Shirt,"Color: White, Black, Cream, Navy Blue
Size: M, L, XL，XXL
Material: Cotton
Pattern: Plain
Fit Type: Regular Fit
Style: Casual, Fashion
Thickness: Regular
Length: Regular
Decorations: Buttons
Season: Summer
Collar: Chinese Collar",Mabilis madeliver ung order tas goods nman ung product wala damage,ph-11134103-7r98v-lmuwyebecbync8.jpg,2
prod_07,Inplay H20 RGB Wired Headset RGB Light Gaming Headset Headphones With Microphone For Pc Laptop,"Inplay Official Service Center Guranteed
6 Months Warranty Period
_______________________________________________________________________________________________________
SPECIFICATION
Brand: INPLAY
Model: H20
Color: Black / White
Warranty: 6 Months
Brand: INPLAY
Model: H30
Color: Balck / White
Warranty: 6 Months
Variation
Brand: Inplay
Model: HG710
Color: Black / White
Driver Diameter: 50mm
Impedance: 30Ω
Sensitivity: 107-113db
Frequency Response: 20hz-20khz
Light Effect: Colorful led light
Cable Length: 1.8m
Product Size:200*190*85mm
Product Weight: 257-277g
Warranty: 6 Months
Brand: INPLAY
Model: S500
Color: Balck
Warranty: 6 Months",Product Quality: 9 | Best Feature: 3 | Performance: 9 | Nadi nman umiilaw sayang naman,ph-11134103-7r98q-m0a5u6ult2x06c.jpg,1
prod_04,Garnier Brightening Foam Facial Cleanser Skin care For Dark Spots Dull Skin Garnier Facial Wash 50ml,"WHAT IS IT
A gentle, easy to rinse foam with the power of Pure Lemon Extract to intensively cleanse and clear dullness.
 WHAT IT DOES
Cleanses and brightens skin.
 WHY IT'S PERFECT FOR YOU
Cleanse and clear away dullness with the power of pure lemon extract.
 HOW TO USE
Gently massage onto wet face while avoiding eye area. Rinse off with water. Use day and night as needed.
 CARE INSTRUCTIONS
Keep away from direct sunlight. Store at room temperature.
 INGREDIENTS
AQUA/WATER, GLYCERIN, MYRISTIC ACID, PAMITIC ACID, STEARIC ACID, GLYCERYL STEARATE, KAOLIN, BENZYL SALICYLATE, CITRUS MEDICA EXTRACT, LIMONENE, LINALOOL. METHYLISOTHIAZOLINONE, PEG-14M, TETRASODIUM EDTA, PARFUM/ FRAGRANCE (B45631/1)
Daytime Morning Regimen
STEP 1: REMOVE MAKEUP & IMPURITIES with the Garnier Vitamin C Micellar Water. Saturate a cotton pad with micellar water and gently wipe your face to remove dirt and excess oil.
STEP 2: CLEANSE your face with the Garnier Vitamin C Brightening Cleanser Foam OR Gel Cleanser Wash. Wet your face with water, apply a small amount of the cleanser, and massage in circular motions. Rinse thoroughly.
STEP 3: TREAT with the Garnier Vitamin C Booster Serum. Apply 3-4 drops of the serum all over your face in upward motion. Let it absorb fully before moving on to the next steps. This will help to fade dark spots in 3 days!
STEP 4: ENHANCE your skin with the Garnier Vitamin C Ampoule Serum. Apply a small amount of the ampoule serum on problem areas, or all over your face to fade hyperpigmentation, sunspots (pekas), melasma, and dark undereye circles.
STEP 5: MOISTURIZE with the Garnier Vitamin C Day Cream Moisturizer. Massage in upward circular motion all over your face, to lock in moisture and create a protective barrier on your skin.
STEP 6: PROTECT your skin from harmful UV rays with the Garnier Vitamin C UV Sunscreen. Apply a thin layer of sunscreen evenly on your face, at least 15 minutes before sun exposure. Reapply throughout the day for maximum sun protection.
Nighttime Evening Regimen
STEP 1: REMOVE MAKEUP & IMPURITIES with the Garnier Vitamin C Micellar Water. Saturate a cotton pad with micellar water and gently wipe your face to remove dirt and excess oil.
STEP 2: CLEANSE your face with the Garnier Vitamin C Brightening Cleanser Foam OR Gel Cleanser Wash. Wet your face with water, apply a small amount of the cleanser, and massage in circular motions. Rinse thoroughly.
STEP 3: TREAT with the Garnier 10% Pure Vitamin C Overnight Booster Serum. Apply 3-4 drops of the serum all over your face in upward motion to support overnight skin repair and recovery. all over your face in upward motion. Let it absorb fully before moving on to the next steps.
STEP 4: ENHANCE your skin with the Garnier Vitamin C Ampoule Serum. Apply a small amount of the ampoule serum on problem areas, or all over your face to fade hyperpigmentation, sunspots (pekas), melasma, and dark undereye circles.
STEP 5: REJUVENATE and nourish your skin with the Garnier Vitamin C Night Cream Moisturizer. Apply the night cream to lock in moisture for optimum repair and recovery especially during at night","Fragrance: gentle to your nose | Effectiveness: very effective | Texture: easy to blend | Garnier is my holy grail since 2012. Had a break out when I was a high school student and tried lots of products but no help at all, I tried garnier facial wash and paired with garnier facial cream back then and it helped me with my acne breakouts. This is my skincare product until now. It’s cheaper to buy online than buying in mall. Thanks Garnier and Shopee! Five stars",ph-11134103-7ras9-m3muqzfjccvj02.jpg;ph-11134103-7ras8-m3muqzfjdrfzc1.jpg;ph-11134103-7rasf-m3muqzfjf60f2b.jpg;ph-11134103-7rasf-m3muqzfjhz5ba4.jpg,2
prod_01,CCL PH USB Wired Gaming Mouse High Configuration with Backlight for PC & Laptop X1,"💯 High Quality
💯 Brand New
Easy to operate, USB plug and play, no driver needed. Anti-skid and waterproof design. ABS material, laser-etched, non-slip design, splash proof and durable.
Rainbow Color Backlight effects: bringing cool gaming experience, in particular increase gaming keys backlit effect and easy type in the dark.
Quickly control each function, ergonomic design, comfortable to operate.
Button service life: 5 million times
DPI adjustment provides 800/1200/1600 gear shift control for different games.
The smooth 3D roller with anti-skid scale grain ensures you to operate comfortably.
The buttons structure adopt precursor type streamline design provides excellent click sense.
Ergonomic design: perfect size fits naturally in your hand and provides comfortable touch feeling.
Product size: 12.3cm x 6.8cm  x 3.8cm (approx.)
🖌 FREE Shipping
🖌 Cash on Delivery (COD) is available       
🖌 Order Today Ship ASAP     
DELIVERY PERIOD:  
🚚 2-4 days Metro Manila
🚚 3-7 days Provincial
  ⚠️ Please CHOOSE THE CORRECT variation so we can avoid mistakes.
⚠️ If the item you received is defective, please contact us immediately. 
💡 Please leave us a positive feedback with 5 STARS ⭐️ ⭐️ ⭐️ ⭐️ ⭐️ if you are satisfied with our product and service. Your feedback will be much appreciated.
💡 Please contact us immediately before leaving any negative feedbacks or open a dispute on Shopee.",Sira pala ung scroller huhu. Diko natesting kasi inorder received ko lan agad 😑 sana po next time itry na muna item para goods lahat,a7672fd1ea2e57cec8f17e2f36e13df2.jpg,0
prod_06,Baseus H19 Wired Earphones 6D Stereo Bass Headphone In-Ear 3.5mm Headset with MIC,"Hey~ Welcome to Baseus Flagship Official Store!!! Please read the product description clearly,choose u need.Most items have ready stocks! Enjoy~
 ❥Package:
1*H19 3.5mm wired earphone
❥Specifications:
Brand: Baseus
Length:1.2m
❥Feature:
1. Inclined in the ear design, comfortable to wear all day.
2. Φ 14 mm moving coil + PU composite diaphragm, 6 d sound quality,
3. Thin wire control design, sensitive keys, durable
4. Built-in HD microphone, high restoration degree,
5. TPE pattern wire, soft and anti-winding
6. Support all devices with 3.5mm interface","Performance: okay | Best Feature: durable earphones | Product Quality: all goods for a cheap price | I bought this earphone without any expectations so when I got it earlier, I'm not biased at all about the quality. The earphone looks and feels durable. The wires will not easily tangle with each other. Here is the real review about the overall quality, if you don't mind the lata sound then go for it. I find it a bit off when it comes to sound quality. It makes up for the price I understand. I tried recording mu voice using the mic and turns out okay but haven't on a call so I guess I won't change my verdict. Thanks pa rin Baseus.",ph-11134103-820l7-mocib7am3nkdd0.jpg;ph-11134103-820l5-mocib7at5wcv9a.jpg;ph-11134103-820ld-mocib7at1onj4c.jpg;ph-11134103-820l6-mocib7at4hsfd5.jpg,1
prod_14,2022 Chinese Collar Polo for Men Long/Short Sleeves Full Buttons Cotton Korean Shirt,"Color: White, Black, Cream, Navy Blue
Size: M, L, XL，XXL
Material: Cotton
Pattern: Plain
Fit Type: Regular Fit
Style: Casual, Fashion
Thickness: Regular
Length: Regular
Decorations: Buttons
Season: Summer
Collar: Chinese Collar","Material Quality: good | Appearance: good | Colour: good | Mabilis dumating , kaso kulang Ang items na pinadala , walang aksyon Ang seller , sakto Yung bad ko tas kulang Ang items na dumating ! Be responsible namn seller !",ph-11134103-7r98v-lmuwyebecbync8.jpg,0
prod_05,Dermorepubliq 7% Glycolic Acid (AHA) Skin Renewing Toner,"This skin-renewing toner is perfect for improving dull, tired skin, it contains 7% Glycolic Acid, which sloughs off the outermost layer of the dead skin cells, revealing brighter and smoother skin.
Superstar herbs such as Centella Asiatica, Witch Hazel, Papaya, Cucumber, and Aloe Vera Extracts work synergistically for effective acne control and skin-soothing action.
Formulated with sensitive skin in mind, we made sure that this toner does not contain:
• Alcohol
• Sulfates
• Silicones
• Parabens
• Polymers
• Formaldehyde
• Artificial Colorants
• Artificial Scents
Ingredients List
Aqua, 7% Glycolic Acid (AHA), Aloe Barbadensis (Aloe Vera) Leaf Juice, Propylene Glycol, Glycerin, Sodium Hydroxide, Cucumis Sativus (Cucumber) Extract, Centella Asiatica (Gotu Kola) Extract, Carica Papaya (Papaya) Fruit Extract, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Phenoxyethanol, Ethylhexylglycerin
pH 3.5 - 3.7
Dear valued customers,
We are excited to announce that Dermorepubliq is currently transitioning from using plastic shrink wraps to paper boxes as part of our commitment to reducing plastic pollution and protecting the environment. While this transition is underway, some of our products may still arrive with shrink wraps, but we are working hard to make paper boxes the new norm. We appreciate your support as we take this important step toward a more sustainable future.","YAAAY!!!! 🤩 I received the items in good condition. 😍 Its worth the wait and price. 👌🏻 Thank you seller, courier, and shopee as always!! ❤👍🏻 This shop is recommended. 🥰🥰🥰 Well packed, undamaged, and it was shipped fast. 😊💖 Thank you, God bless everyone!!!! 😊😊😊 #SalamatShopee!!🥳😁😍",ph-11134103-23030-yfaffiti6sov2b.jpg;ph-11134103-23030-uc9a8kti6sovb2.jpg;ph-11134103-23030-q08a8kti6sov59.jpg,2
prod_08,Inplay S500 Wired RGB Gaming Headset With Mic Surround Sound Over Ear Headphone For PC Laptop,"Inplay Official Service Center Guranteed
Variation
Brand: Inplay
Model: S500
Driver Diameter: 50mm
Impedance: 32Ω@1KHZ
Sensitivity: 115-121db at 1KHZ 1mV
Frequency Response: 20hz-20khz
Light Effect: Colorful led light
Cable Length: 1.8m
Product Size:190*170*90mm
Product Weight: 228-248g
Warranty: 6 Months
Microphone Parameters
Sensitivity: -38-42dB@1KHz
Input mode: DC 3.5 plug
Signal to Noise Ratio: ≥60db
Frequency Response: 100Hz-8KHz",Product Quality: 2/10 | Best Feature: 2/10 | Performance: 1/10 | Ang hina at ang panget ng Audio👎🏻👎🏻,ph-11134103-7ras9-m9ebk8d9vmou04.jpg,0
prod_06,Baseus H19 Wired Earphones 6D Stereo Bass Headphone In-Ear 3.5mm Headset with MIC,"Hey~ Welcome to Baseus Flagship Official Store!!! Please read the product description clearly,choose u need.Most items have ready stocks! Enjoy~
 ❥Package:
1*H19 3.5mm wired earphone
❥Specifications:
Brand: Baseus
Length:1.2m
❥Feature:
1. Inclined in the ear design, comfortable to wear all day.
2. Φ 14 mm moving coil + PU composite diaphragm, 6 d sound quality,
3. Thin wire control design, sensitive keys, durable
4. Built-in HD microphone, high restoration degree,
5. TPE pattern wire, soft and anti-winding
6. Support all devices with 3.5mm interface","Product Quality: goods talaga sya but not comfy sa tenga | Best Feature: sounds at mic is really clear | Performance: maganda ung sounds as in | Go buy it if gusto ng maganda quality ng tunog nya at ang mic sobrang clear, the off side of this product is very uncomfy sa ears, masakit sya ka matagalan, less than 30mins lang keri if more na masakit na talaga cya, sayang maganda sana.",ph-11134103-7r98q-lz4m7mgcjsou88.jpg;ph-11134103-7r98w-lz4m8j4iqlq2e9.jpg,1
prod_16,URBAN PIPE Fashionable Cargo Pants For Men 6 Pocket Drawstring Pant High Quality Bottoms 42917,"Discover the perfect blend of style and comfort with the URBAN PIPE Cargo Pants for Men. Designed for a modern urban look, these oversized pants feature multiple pockets and a versatile wide-leg design.
Functional Design: Equipped with 6 pockets for ample storage.
Stylish Fit: Oversized hip-hop style with wide-leg straight cut.
Adjustable Comfort: Drawstring waist for a customizable fit.
Add these trendy cargo pants to your wardrobe and elevate your casual outfits effortlessly!","Ilang beses ako nagsend ng reminder na size 32 lahat, nag ok pa sa akin si seller, pero size 34 pinadala, paano susuotin ng anak ko sobrang luwang, sayang, 7 pants pa naman binili ko, nu ba yan.",ph-11134103-81ztl-mi264iiaqrk0e0.jpg,0
prod_04,Garnier Brightening Foam Facial Cleanser Skin care For Dark Spots Dull Skin Garnier Facial Wash 50ml,"WHAT IS IT
A gentle, easy to rinse foam with the power of Pure Lemon Extract to intensively cleanse and clear dullness.
 WHAT IT DOES
Cleanses and brightens skin.
 WHY IT'S PERFECT FOR YOU
Cleanse and clear away dullness with the power of pure lemon extract.
 HOW TO USE
Gently massage onto wet face while avoiding eye area. Rinse off with water. Use day and night as needed.
 CARE INSTRUCTIONS
Keep away from direct sunlight. Store at room temperature.
 INGREDIENTS
AQUA/WATER, GLYCERIN, MYRISTIC ACID, PAMITIC ACID, STEARIC ACID, GLYCERYL STEARATE, KAOLIN, BENZYL SALICYLATE, CITRUS MEDICA EXTRACT, LIMONENE, LINALOOL. METHYLISOTHIAZOLINONE, PEG-14M, TETRASODIUM EDTA, PARFUM/ FRAGRANCE (B45631/1)
Daytime Morning Regimen
STEP 1: REMOVE MAKEUP & IMPURITIES with the Garnier Vitamin C Micellar Water. Saturate a cotton pad with micellar water and gently wipe your face to remove dirt and excess oil.
STEP 2: CLEANSE your face with the Garnier Vitamin C Brightening Cleanser Foam OR Gel Cleanser Wash. Wet your face with water, apply a small amount of the cleanser, and massage in circular motions. Rinse thoroughly.
STEP 3: TREAT with the Garnier Vitamin C Booster Serum. Apply 3-4 drops of the serum all over your face in upward motion. Let it absorb fully before moving on to the next steps. This will help to fade dark spots in 3 days!
STEP 4: ENHANCE your skin with the Garnier Vitamin C Ampoule Serum. Apply a small amount of the ampoule serum on problem areas, or all over your face to fade hyperpigmentation, sunspots (pekas), melasma, and dark undereye circles.
STEP 5: MOISTURIZE with the Garnier Vitamin C Day Cream Moisturizer. Massage in upward circular motion all over your face, to lock in moisture and create a protective barrier on your skin.
STEP 6: PROTECT your skin from harmful UV rays with the Garnier Vitamin C UV Sunscreen. Apply a thin layer of sunscreen evenly on your face, at least 15 minutes before sun exposure. Reapply throughout the day for maximum sun protection.
Nighttime Evening Regimen
STEP 1: REMOVE MAKEUP & IMPURITIES with the Garnier Vitamin C Micellar Water. Saturate a cotton pad with micellar water and gently wipe your face to remove dirt and excess oil.
STEP 2: CLEANSE your face with the Garnier Vitamin C Brightening Cleanser Foam OR Gel Cleanser Wash. Wet your face with water, apply a small amount of the cleanser, and massage in circular motions. Rinse thoroughly.
STEP 3: TREAT with the Garnier 10% Pure Vitamin C Overnight Booster Serum. Apply 3-4 drops of the serum all over your face in upward motion to support overnight skin repair and recovery. all over your face in upward motion. Let it absorb fully before moving on to the next steps.
STEP 4: ENHANCE your skin with the Garnier Vitamin C Ampoule Serum. Apply a small amount of the ampoule serum on problem areas, or all over your face to fade hyperpigmentation, sunspots (pekas), melasma, and dark undereye circles.
STEP 5: REJUVENATE and nourish your skin with the Garnier Vitamin C Night Cream Moisturizer. Apply the night cream to lock in moisture for optimum repair and recovery especially during at night",Effectiveness: Dont know yet | Fragrance: Mabango | Texture: Smooth | Mabilis lang naman dumating Maayos na maayos ang pagkaka balot sobraaa. Sana maganada resulta sakin nato bibili ulit ako pag naubos. Sinabay ko lang to sa isang order ko na piso lang haha para sulit deliver. Salamat seller! 😊❤👏,ph-11134103-22110-mjpxyqqenckvbf.jpg;ph-11134103-22110-c7i34xpenckvbb.jpg;ph-11134103-22110-7yawyqqenckvdd.jpg;ph-11134103-22110-1gbq0g3enckvb5.jpg,2
prod_01,CCL PH USB Wired Gaming Mouse High Configuration with Backlight for PC & Laptop X1,"💯 High Quality
💯 Brand New
Easy to operate, USB plug and play, no driver needed. Anti-skid and waterproof design. ABS material, laser-etched, non-slip design, splash proof and durable.
Rainbow Color Backlight effects: bringing cool gaming experience, in particular increase gaming keys backlit effect and easy type in the dark.
Quickly control each function, ergonomic design, comfortable to operate.
Button service life: 5 million times
DPI adjustment provides 800/1200/1600 gear shift control for different games.
The smooth 3D roller with anti-skid scale grain ensures you to operate comfortably.
The buttons structure adopt precursor type streamline design provides excellent click sense.
Ergonomic design: perfect size fits naturally in your hand and provides comfortable touch feeling.
Product size: 12.3cm x 6.8cm  x 3.8cm (approx.)
🖌 FREE Shipping
🖌 Cash on Delivery (COD) is available       
🖌 Order Today Ship ASAP     
DELIVERY PERIOD:  
🚚 2-4 days Metro Manila
🚚 3-7 days Provincial
  ⚠️ Please CHOOSE THE CORRECT variation so we can avoid mistakes.
⚠️ If the item you received is defective, please contact us immediately. 
💡 Please leave us a positive feedback with 5 STARS ⭐️ ⭐️ ⭐️ ⭐️ ⭐️ if you are satisfied with our product and service. Your feedback will be much appreciated.
💡 Please contact us immediately before leaving any negative feedbacks or open a dispute on Shopee.",Well packed. Nice item. Secure item with bubble wrap. Thanx seller. Will order again. Thank you courier and rider. Fast delivery also.,7b3b6916a4af9603751e168b57c4e561.jpg;485c3c77da5f7f2ea8e9c8de41ef3890.jpg,2
prod_04,Garnier Brightening Foam Facial Cleanser Skin care For Dark Spots Dull Skin Garnier Facial Wash 50ml,"WHAT IS IT
A gentle, easy to rinse foam with the power of Pure Lemon Extract to intensively cleanse and clear dullness.
 WHAT IT DOES
Cleanses and brightens skin.
 WHY IT'S PERFECT FOR YOU
Cleanse and clear away dullness with the power of pure lemon extract.
 HOW TO USE
Gently massage onto wet face while avoiding eye area. Rinse off with water. Use day and night as needed.
 CARE INSTRUCTIONS
Keep away from direct sunlight. Store at room temperature.
 INGREDIENTS
AQUA/WATER, GLYCERIN, MYRISTIC ACID, PAMITIC ACID, STEARIC ACID, GLYCERYL STEARATE, KAOLIN, BENZYL SALICYLATE, CITRUS MEDICA EXTRACT, LIMONENE, LINALOOL. METHYLISOTHIAZOLINONE, PEG-14M, TETRASODIUM EDTA, PARFUM/ FRAGRANCE (B45631/1)
Daytime Morning Regimen
STEP 1: REMOVE MAKEUP & IMPURITIES with the Garnier Vitamin C Micellar Water. Saturate a cotton pad with micellar water and gently wipe your face to remove dirt and excess oil.
STEP 2: CLEANSE your face with the Garnier Vitamin C Brightening Cleanser Foam OR Gel Cleanser Wash. Wet your face with water, apply a small amount of the cleanser, and massage in circular motions. Rinse thoroughly.
STEP 3: TREAT with the Garnier Vitamin C Booster Serum. Apply 3-4 drops of the serum all over your face in upward motion. Let it absorb fully before moving on to the next steps. This will help to fade dark spots in 3 days!
STEP 4: ENHANCE your skin with the Garnier Vitamin C Ampoule Serum. Apply a small amount of the ampoule serum on problem areas, or all over your face to fade hyperpigmentation, sunspots (pekas), melasma, and dark undereye circles.
STEP 5: MOISTURIZE with the Garnier Vitamin C Day Cream Moisturizer. Massage in upward circular motion all over your face, to lock in moisture and create a protective barrier on your skin.
STEP 6: PROTECT your skin from harmful UV rays with the Garnier Vitamin C UV Sunscreen. Apply a thin layer of sunscreen evenly on your face, at least 15 minutes before sun exposure. Reapply throughout the day for maximum sun protection.
Nighttime Evening Regimen
STEP 1: REMOVE MAKEUP & IMPURITIES with the Garnier Vitamin C Micellar Water. Saturate a cotton pad with micellar water and gently wipe your face to remove dirt and excess oil.
STEP 2: CLEANSE your face with the Garnier Vitamin C Brightening Cleanser Foam OR Gel Cleanser Wash. Wet your face with water, apply a small amount of the cleanser, and massage in circular motions. Rinse thoroughly.
STEP 3: TREAT with the Garnier 10% Pure Vitamin C Overnight Booster Serum. Apply 3-4 drops of the serum all over your face in upward motion to support overnight skin repair and recovery. all over your face in upward motion. Let it absorb fully before moving on to the next steps.
STEP 4: ENHANCE your skin with the Garnier Vitamin C Ampoule Serum. Apply a small amount of the ampoule serum on problem areas, or all over your face to fade hyperpigmentation, sunspots (pekas), melasma, and dark undereye circles.
STEP 5: REJUVENATE and nourish your skin with the Garnier Vitamin C Night Cream Moisturizer. Apply the night cream to lock in moisture for optimum repair and recovery especially during at night",Fragrance: citrus smell | Texture: liquid | Thank you seller for the freebie and for fast shipment. Nice packaging and there is no damage at all.,ph-11134103-7r98o-ltytiala8mfd2f.jpg,2
prod_08,Inplay S500 Wired RGB Gaming Headset With Mic Surround Sound Over Ear Headphone For PC Laptop,"Inplay Official Service Center Guranteed
Variation
Brand: Inplay
Model: S500
Driver Diameter: 50mm
Impedance: 32Ω@1KHZ
Sensitivity: 115-121db at 1KHZ 1mV
Frequency Response: 20hz-20khz
Light Effect: Colorful led light
Cable Length: 1.8m
Product Size:190*170*90mm
Product Weight: 228-248g
Warranty: 6 Months
Microphone Parameters
Sensitivity: -38-42dB@1KHz
Input mode: DC 3.5 plug
Signal to Noise Ratio: ≥60db
Frequency Response: 100Hz-8KHz","Product Quality: Good | Best Feature: Headset | Performance: Great and clear audio. | Very nice yung mic at tsaka audio, knalangan lang maadjust ngunit k lang. Overall a goood product. Enjoy short vid and pic of random province.",ph-11134103-7rasl-m8s0f2hcvwvn23.webp.jpg,2
prod_06,Baseus H19 Wired Earphones 6D Stereo Bass Headphone In-Ear 3.5mm Headset with MIC,"Hey~ Welcome to Baseus Flagship Official Store!!! Please read the product description clearly,choose u need.Most items have ready stocks! Enjoy~
 ❥Package:
1*H19 3.5mm wired earphone
❥Specifications:
Brand: Baseus
Length:1.2m
❥Feature:
1. Inclined in the ear design, comfortable to wear all day.
2. Φ 14 mm moving coil + PU composite diaphragm, 6 d sound quality,
3. Thin wire control design, sensitive keys, durable
4. Built-in HD microphone, high restoration degree,
5. TPE pattern wire, soft and anti-winding
6. Support all devices with 3.5mm interface","Performance: so good | Best Feature: good sound | Product Quality: nice | The packaging is good and safe, the sound is also good, i didn't expect much of this but it's all worth it. Thank youuu for this nice product.",ph-11134103-23030-n9wl43r527nv38.jpg;ph-11134103-23030-qny1321c37nv96.jpg,2
prod_10,Nvision 22 24 27 Inch IPS Monitor 100Hz/144Hz Framless FHD Gaming Monitor PC Laptop Monitor,"Nvision Frameless Flat Gaming Monitor
Energy Star Certified Monitor
Nvision Official Service Center Guranteed 
180 Days For Feplacement.
24 Months Warranty Period.
Specification:
___________________________________________________________________
Variation:
Model:  N2455PRO 24"" FHD
Color: Black/White
Display Size: 23.8""
Panel Type:  IPS
Refresh Rate: 100Hz
Response Time: 5Ms
Resolution: 1920*1080 Fhd
Brightness: 230Cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1 VGA*1,  DC input
Power Adaptor: AC220V, DC 12V/2.5A
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Model:  N2455GT 24"" FHD
Color: Black/White
Display Size: 23.8""
Panel Type:  IPS
Refresh Rate: 144Hz
Response Time: 5Ms
Resolution: 1920*1080 Fhd
Brightness: 230Cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1 VGA*1,  DC input
Power Adaptor: AC220V, DC 12V/2.5A
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Variation:
Model:  N2755PRO 27'' FHD
Color: Black/White
Display Size: 27''
Panel Type:  IPS
Refresh Rate: 100Hz
Response Time: 5Ms
Resolution: 1920*1080 Fhd
Brightness: 230cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1 VGA*1,  DC input
Power Adaptor: AC220V, DC 12V/2.5A
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Variation:
Model:  N2255GP 22'' FHD
Color: Black/White
Display Size: 21.5''
Panel Type:  IPS
Refresh Rate: 120Hz
Response Time: 5Ms
Resolution: 1920*1080 Fhd
Brightness: 230cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1 VGA*1,  DC input
Power Adaptor: AC220V, DC 12V/2.5A
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Model:  N2510 25"" FHD
Color: Black/White
Display Size: 24.5""
Panel Type: VA
Refresh Rate: 100Hz
Response Time: 5Ms
Resolution: 1920*1080P
Brightness: 250Cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1,VGA*1, DC Input*1
Power Adaptor: AC220V, DC 12V/2.5A
Package Size: 63*13*42cm
Weight: 4.5kg
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Model:  Q2760 27"" QHD
Color: Black/White
Display Size: 27""
Panel Type: IPS
Refresh Rate: 100Hz
Response Time: 5Ms
Resolution: 2560*1440P
Speaker: Build-in Speaker
Brightness: 250Cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1, DP*1, Audio Out*1, DC Input*1
Power Adaptor: AC220V, DC 12V/2.5A
Package Size: 63*13*42cm
Weight: 4.5kg
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm",Performance: best purchase | Best Feature: APPEARANCE | Product Quality: excellent | I was really nervous about the transit but it arrived safe and without damage! I love it so much it’s perfect for my set up. You will never regret! Seller is also responsive and updates with pictures. Thank you!,ph-11134103-7qul3-lfavpq226fxb24.jpg;ph-11134103-7qul6-lfavpwrqcsmsdd.jpg;ph-11134103-7qul3-lfavq16pw4xgb4.jpg,2
